comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
FG0013:FG0232	0.575	0	2	1	2	1	2	1	3	3	2	2	2	1	2	0.0	0.726	0.522	0.193	0.107	0.42	0.762	0.25	0.26	0.724	0.28	0.405	0.626	0.453
FG0013:FG0260	0.49	0	1	1	2	1	2	1	2	1	1	2	1	1	3	0.0	0.199	0.847	0.181	0.729	0.42	0.065	0.304	0.502	0.582	0.281	0.469	0.659	0.23
FG0013:FG0261	0.579	0	1	1	1	2	3	1	2	2	1	2	2	1	2	0.0	0.181	0.123	0.692	0.464	0.214	0.762	0.294	0.243	0.735	0.452	0.194	0.786	0.55
FG0013:FG0264	0.491	0	1	2	2	1	2	1	1	2	2	3	3	2	2	0.0	0.616	0.319	0.181	0.464	0.367	0.1	0.283	0.255	0.354	0.417	0.405	0.472	0.239
FG0013:FG0266	0.588	1	1	1	2	1	1	1	2	1	1	2	2	1	1	0.887	0.591	0.478	0.514	0.464	0.367	1.0	0.283	0.191	1.0	0.531	0.527	0.556	0.239
FG0013:FG0268	0.534	0	1	2	2	1	2	1	2	2	1	2	2	1	2	0.0	0.409	0.268	0.181	0.592	0.218	0.238	0.47	0.565	0.172	0.31	0.531	1.0	0.239
FG0013:FG0272	0.461	1	2	2	3	2	3	1	1	2	1	2	1	1	1	1.0	0.409	0.496	0.181	0.25	0.149	0.762	0.283	0.191	0.12	0.26	0.064	1.0	0.239
FG0013:FG0288	0.591	2	1	1	1	2	2	1	2	2	0	1	2	2	3	0.507	0.591	0.522	0.692	0.274	0.419	0.649	0.47	0.565	0.0	0.095	0.527	0.538	0.249
FG0013:FG0290	0.441	1	2	1	2	1	1	0	2	2	1	2	2	1	2	0.416	0.409	0.522	0.233	0.438	0.367	0.0	0.322	0.565	0.146	0.31	0.257	0.545	0.301
FG0013:FG0292	0.473	0	1	1	1	1	2	2	2	2	1	2	3	2	1	0.0	0.14	0.522	0.692	0.536	0.42	0.481	0.47	0.565	0.473	0.255	0.272	0.164	0.45
FG0013:FG0293	0.476	0	2	1	1	2	2	1	2	2	1	1	1	1	1	0.0	0.223	0.522	0.692	0.251	0.42	0.657	0.753	0.243	0.228	0.233	0.105	0.419	0.79
FG0013:FG0295	0.477	2	0	2	2	1	2	1	1	3	0	3	1	2	2	0.472	0.0	0.522	0.504	0.536	0.336	0.238	0.753	0.191	0.0	0.179	0.068	0.659	0.385
FG0013:FG0307	0.15	1	0	1	1	0	1	1	1	1	0	1	0	0	2	0.218	0.0	0.174	0.181	0.0	0.367	0.142	0.06	0.191	0.0	0.31	0.0	0.0	0.258
FG0013:FG0309	0.525	1	1	1	2	2	2	1	1	3	1	1	2	1	2	0.543	0.591	0.522	0.127	0.14	0.42	0.238	0.283	0.317	0.214	0.179	0.527	1.0	0.252
FG0013:FG0350	0.45	1	1	1	2	2	2	1	2	1	1	2	2	2	2	0.331	0.173	0.478	0.181	0.464	0.214	0.832	0.532	0.191	0.606	0.31	0.473	0.341	0.188
FG0013:FG0356	0.585	1	2	2	1	1	2	2	3	2	0	2	2	2	3	1.0	0.409	0.522	0.449	1.0	0.42	0.244	0.316	0.191	0.0	0.31	0.3	0.444	0.55
FG0013:FG0358	0.603	0	2	1	1	1	1	1	2	2	1	2	2	1	3	0.0	0.197	0.522	0.873	0.464	0.786	0.238	0.283	0.495	0.199	0.31	0.453	1.0	0.385
FG0013:FG0362	0.554	1	1	1	2	2	1	1	3	2	0	1	2	2	2	0.549	0.591	0.496	0.265	0.305	0.214	0.762	0.247	0.565	0.0	0.511	0.527	0.702	0.21
FG0013:FG0370	0.493	0	2	2	2	1	2	1	2	2	1	2	2	2	1	0.0	0.409	0.619	0.533	0.536	0.42	0.762	0.47	0.565	0.733	0.31	0.096	0.114	0.239
FG0013:FG0391	0.45	0	1	1	1	1	2	2	1	2	1	2	2	1	1	0.0	0.409	0.323	0.692	0.536	0.42	0.248	0.53	0.243	0.718	0.372	0.405	0.189	0.239
FG0013:FG0410	0.399	0	2	1	2	1	2	1	2	1	0	2	2	2	1	0.0	0.591	0.522	0.476	0.098	0.214	0.762	0.104	0.243	0.0	0.31	0.527	0.176	0.239
FG0013:FG0438	0.472	1	1	1	2	1	2	1	2	1	0	2	1	1	2	0.186	0.159	0.33	0.404	0.536	0.42	0.379	0.332	0.191	0.0	0.182	0.305	1.0	0.389
FG0013:FG0444	0.515	1	1	1	2	2	2	1	2	1	1	2	1	1	2	0.484	0.409	0.478	0.181	0.464	0.42	0.762	0.47	0.191	0.07	0.179	0.595	0.54	0.45
FG0013:FG0447	0.562	1	2	1	2	1	2	1	2	2	1	1	2	1	2	0.494	0.591	0.522	0.181	0.536	0.42	0.762	0.47	0.565	0.244	0.9	0.308	0.576	0.21
FG0013:FG0467	0.592	1	1	1	2	1	2	1	1	2	1	1	2	2	3	1.0	0.409	0.232	0.819	0.536	0.42	0.328	0.283	0.243	0.925	0.69	0.137	0.47	0.356
FG0013:FG0474	0.358	0	1	1	2	1	2	1	1	2	0	3	1	2	2	0.0	0.149	0.478	0.371	0.202	0.367	0.246	0.08	0.191	0.0	0.179	0.179	0.528	0.291
FG0013:FG0477	0.417	0	1	1	2	1	2	2	2	3	1	2	2	1	2	0.0	0.604	0.478	0.572	0.106	0.42	0.238	0.247	0.243	0.333	0.179	0.405	0.281	0.239
FG0013:FG0478	0.471	1	1	1	2	1	1	1	2	2	2	2	1	3	3	1.0	0.409	0.478	0.127	0.536	0.367	0.762	0.283	0.425	0.131	0.179	0.405	0.282	0.21
FG0013:FG0479	0.569	1	2	1	2	1	1	1	2	1	2	2	2	2	1	1.0	0.409	0.478	0.127	1.0	0.786	0.521	0.247	0.191	0.127	0.31	0.527	0.371	0.533
FG0013:FG0485	0.629	1	1	1	1	3	2	1	2	1	2	2	2	1	2	0.539	0.239	0.478	0.873	0.441	0.367	0.762	0.287	0.565	0.545	0.292	0.434	0.866	0.239
FG0013:FG0487	0.489	1	2	1	1	1	2	2	1	1	2	2	2	1	2	0.306	0.279	0.522	0.692	0.464	0.214	0.762	0.304	0.149	0.244	0.221	0.434	0.37	0.273
FG0013:FG0490	0.64	1	1	1	2	1	2	2	2	2	1	2	2	1	2	1.0	0.15	0.161	0.181	0.536	0.42	0.762	0.337	0.289	0.61	0.31	0.405	1.0	0.55
FG0013:FG0516	0.504	1	1	2	1	1	1	1	2	1	1	3	2	2	1	1.0	0.591	0.36	0.692	0.208	0.214	0.762	0.47	0.757	0.429	0.316	0.231	0.303	0.467
FG0013:FG0518	0.539	1	2	1	2	1	1	1	2	2	2	2	2	1	2	1.0	0.41	0.338	0.551	0.536	0.67	0.447	0.47	0.33	0.767	0.511	0.405	0.324	0.239
FG0013:FG0521	0.384	1	1	1	2	1	2	2	1	2	0	2	2	0	2	0.351	0.409	1.0	0.303	0.329	0.267	0.277	0.283	0.243	0.0	0.31	0.595	0.0	0.239
FG0013:FG0529	0.54	0	1	1	2	1	1	2	2	1	2	2	2	2	1	0.0	0.575	0.522	0.294	0.536	0.367	0.222	0.327	0.565	0.538	0.313	0.535	0.685	0.239
FG0013:FG0530	0.486	1	1	2	1	1	1	1	2	1	0	2	2	1	2	0.416	0.409	0.522	0.692	0.198	0.684	0.238	0.47	0.191	0.0	0.31	0.527	0.268	0.55
FG0013:FG0538	0.493	1	1	2	2	1	2	1	2	2	1	1	1	1	2	1.0	0.409	0.522	0.243	0.536	0.278	0.762	0.47	0.191	0.261	0.511	0.064	0.572	0.324
FG0013:FG0549	0.487	1	2	1	2	2	2	1	1	1	0	1	2	0	2	0.178	0.409	0.522	0.692	0.536	0.42	0.762	0.47	0.435	0.0	0.511	0.527	0.0	0.239
FG0013:FG0551	0.452	1	2	1	2	1	1	1	1	2	1	1	1	1	2	0.549	0.409	0.264	0.457	0.347	0.367	0.579	0.283	0.43	1.0	0.179	0.068	0.759	0.131
FG0013:FG0560	0.494	0	2	1	2	1	2	2	3	1	2	2	2	1	2	0.0	0.409	0.478	0.181	0.464	0.42	0.762	0.247	0.191	0.299	0.179	0.433	0.515	0.239
FG0013:FG0565	0.577	1	1	1	1	1	1	3	1	1	1	2	2	1	3	1.0	0.164	0.496	0.692	0.536	0.367	0.379	0.283	0.757	0.505	0.31	0.323	1.0	0.259
FG0013:FG0566	0.624	1	2	1	2	2	1	1	3	2	2	2	2	2	2	0.416	0.591	0.478	0.181	0.381	0.367	0.238	0.247	0.565	0.427	0.456	0.405	0.559	0.406
FG0013:FG0573	0.595	0	1	1	2	2	1	2	2	2	0	2	2	1	2	0.0	0.591	0.478	0.181	0.464	0.786	0.251	0.47	0.565	0.0	0.31	0.527	1.0	0.239
FG0013:FG0589	0.535	1	1	2	1	1	3	1	1	2	1	2	2	2	1	0.28	0.591	0.478	0.181	0.308	0.42	0.133	0.47	0.431	0.633	0.511	0.527	0.673	0.239
FG0013:FG0590	0.356	1	2	1	1	1	1	1	2	2	0	2	2	1	2	1.0	0.151	0.478	0.692	0.43	0.367	0.238	0.166	0.191	0.0	0.233	0.284	0.374	0.239
FG0013:FG0593	0.415	1	1	1	2	2	2	1	1	2	1	2	2	1	2	1.0	0.312	0.334	0.529	0.317	0.42	0.762	0.247	0.191	0.29	0.179	0.207	0.282	0.364
FG0013:KH004_2_019_H9/	0.611	1	1	1	1	1	1	1	1	2	0	1	2	1	2	1.0	0.409	0.522	0.692	0.536	0.367	0.238	0.283	0.565	0.0	0.511	0.527	1.0	0.55
FG0013:Mal31/	0.389	0	1	1	2	1	2	1	2	1	1	2	1	0	1	0.0	0.591	0.478	0.181	0.464	0.42	0.762	0.47	0.191	1.0	0.31	0.068	0.0	0.239
FG0021:FG0023	0.642	1	2	1	2	1	1	1	2	2	2	1	2	1	2	1.0	0.149	0.33	0.364	0.269	0.469	1.0	0.531	0.514	0.518	0.765	0.346	0.788	0.45
FG0021:FG0024	0.369	1	2	1	0	1	0	1	1	2	1	1	2	2	2	0.188	0.149	0.551	0.0	0.058	0.0	0.392	0.531	0.514	0.148	0.439	0.197	0.54	0.27
FG0021:FG0029	0.476	0	2	1	0	2	1	1	2	1	1	1	1	2	2	0.0	0.149	0.67	0.0	0.556	0.601	0.344	0.215	0.216	0.518	0.881	0.181	0.394	0.686
FG0021:FG0032	0.583	1	2	1	1	2	0	1	2	2	2	1	2	2	2	1.0	0.149	1.0	1.0	0.479	0.0	0.489	0.265	0.131	0.304	0.463	0.472	0.54	0.45
FG0021:FG0034	0.637	0	3	1	1	1	1	2	3	1	2	1	2	2	2	0.0	0.381	0.33	1.0	0.269	0.107	0.485	0.399	0.486	0.518	1.0	0.4	0.556	0.45
FG0021:FG0038	0.55	1	2	2	1	1	0	1	2	1	2	1	2	2	3	0.748	0.25	0.163	0.8	0.444	0.0	1.0	0.143	0.346	0.518	1.0	0.472	0.265	0.26
FG0021:FG0042	0.524	0	2	1	2	2	1	1	2	2	2	1	2	1	1	0.0	0.149	0.67	0.614	0.437	0.553	1.0	0.399	0.216	0.482	0.583	0.346	0.052	0.58
FG0021:FG0045	0.516	1	2	2	1	2	1	1	2	2	2	1	2	2	2	0.228	0.149	0.168	0.36	0.474	1.0	0.747	0.399	0.514	0.518	0.602	0.181	0.434	0.233
FG0021:FG0050	0.516	0	3	1	0	2	1	1	2	2	1	0	2	2	2	0.0	0.381	0.33	0.0	0.334	1.0	0.858	0.132	0.514	0.518	0.0	0.346	0.54	0.466
FG0021:FG0052	0.534	1	3	1	1	2	1	1	2	2	1	0	2	2	1	0.207	0.381	0.119	0.887	0.556	1.0	0.83	0.206	0.514	0.518	0.0	0.346	0.54	0.45
FG0021:FG0061	0.628	1	3	1	1	3	1	1	1	2	2	2	2	2	2	0.821	0.225	0.072	1.0	0.36	1.0	0.767	0.531	0.216	0.518	0.457	0.38	0.46	0.239
FG0021:FG0062	0.57	1	3	2	1	2	1	2	2	2	2	1	2	4	2	0.617	0.381	0.341	0.326	0.445	1.0	0.779	0.399	0.355	0.482	0.138	0.346	0.311	0.42
FG0021:FG0063	0.601	0	2	1	1	3	0	1	2	1	1	1	2	2	1	0.0	0.53	0.67	0.113	0.175	0.0	0.272	0.399	0.514	0.828	1.0	0.411	0.39	0.869
FG0021:FG0066	0.581	1	3	1	1	2	1	1	2	2	2	2	3	2	2	0.775	0.25	0.144	0.318	0.556	0.241	0.889	0.399	0.514	0.482	0.495	0.398	0.417	0.204
FG0021:FG0070	0.718	1	3	2	1	1	1	1	2	1	1	1	2	1	1	1.0	0.25	0.607	1.0	0.269	0.774	0.779	0.399	0.73	0.518	1.0	0.472	0.915	0.58
FG0021:FG0074	0.513	2	1	1	0	2	1	1	2	1	1	1	2	2	2	0.475	0.22	0.124	0.0	0.269	0.142	1.0	0.531	0.216	1.0	1.0	0.472	0.111	0.45
FG0021:FG0080	0.694	0	2	1	2	2	1	1	2	1	1	1	2	1	2	0.0	0.381	0.496	0.428	0.273	1.0	1.0	0.399	0.73	1.0	0.864	0.528	0.375	0.45
FG0021:FG0081	0.591	1	2	1	2	2	1	1	2	1	2	1	1	2	2	0.484	0.149	0.558	0.115	0.556	0.271	0.528	0.399	0.216	0.482	1.0	0.346	0.411	0.45
FG0021:FG0087	0.537	0	3	1	0	2	1	1	2	2	1	1	3	1	3	0.0	0.381	0.33	0.0	0.269	1.0	1.0	0.242	0.514	0.518	1.0	0.21	0.085	0.359
FG0021:FG0100	0.621	1	1	1	2	2	1	1	2	2	2	1	2	2	2	0.22	0.75	0.33	0.414	0.269	1.0	0.568	0.399	0.514	0.518	1.0	0.673	0.085	0.397
FG0021:FG0120	0.58	2	2	1	1	2	1	1	2	3	3	2	2	2	1	0.306	0.25	0.33	1.0	0.269	0.601	0.607	0.399	0.38	0.482	0.235	0.342	0.54	0.58
FG0021:FG0123	0.641	1	2	2	1	2	1	1	2	1	1	2	2	2	2	0.362	0.149	0.529	1.0	0.269	1.0	1.0	0.399	0.216	0.518	0.531	0.284	0.54	0.42
FG0021:FG0126	0.421	2	2	1	1	1	1	1	2	2	1	1	2	2	1	0.331	0.149	0.539	1.0	0.175	0.247	0.531	0.399	0.514	0.253	0.083	0.472	0.239	0.45
FG0021:FG0127	0.452	1	2	1	1	2	0	2	1	1	2	1	2	2	2	0.584	0.351	0.33	0.616	0.269	0.0	0.311	0.07	0.216	0.482	1.0	0.37	0.171	0.334
FG0021:FG0131	0.657	1	2	1	1	2	2	1	2	2	2	1	1	2	1	1.0	0.192	0.67	0.403	0.556	0.56	0.587	0.399	0.514	0.518	0.652	0.346	0.46	0.869
FG0021:FG0136	0.53	2	1	1	1	1	0	1	2	2	1	2	1	2	1	0.275	0.268	0.67	1.0	0.269	0.0	0.564	0.399	0.268	0.199	0.115	0.819	0.54	0.774
FG0021:FG0146	0.644	0	4	2	1	3	2	2	1	2	0	1	2	2	2	0.0	0.381	0.369	1.0	0.486	0.381	0.765	0.531	0.216	0.0	0.653	0.472	0.54	0.58
FG0021:FG0156	0.501	0	2	1	2	2	0	1	2	2	2	1	4	2	2	0.0	0.149	0.714	0.36	0.457	0.0	0.892	0.399	0.395	0.482	0.149	0.181	0.46	0.144
FG0021:FG0158	0.657	1	2	1	1	2	2	1	2	1	2	1	2	2	2	1.0	0.149	0.42	0.906	0.269	0.502	1.0	0.399	0.514	0.627	0.627	0.472	0.54	0.45
FG0021:FG0168	0.598	0	3	2	0	2	1	1	2	2	2	1	1	2	1	0.0	0.381	0.33	0.0	0.269	0.716	0.904	0.399	0.514	0.518	0.518	0.181	0.54	1.0
FG0021:FG0169	0.502	1	2	2	1	1	0	1	2	3	1	1	1	4	2	0.617	0.381	0.409	0.717	0.175	0.0	0.296	0.309	0.27	0.518	1.0	0.346	0.138	0.42
FG0021:FG0170	0.518	1	2	2	2	2	1	1	3	2	2	0	2	3	1	0.669	0.381	0.142	0.445	0.17	1.0	0.71	0.399	0.233	0.473	0.0	0.472	0.189	0.45
FG0021:FG0177	0.63	1	3	1	1	1	1	1	2	2	1	2	2	2	2	0.862	0.381	0.67	1.0	0.269	0.447	0.484	0.324	0.514	0.518	0.514	0.528	0.256	0.45
FG0021:FG0178	0.467	0	2	1	1	2	2	1	1	1	1	1	2	2	2	0.0	0.149	0.089	0.446	0.556	0.255	1.0	0.531	0.216	0.518	0.163	0.472	0.54	0.313
FG0021:FG0180	0.509	1	2	1	1	3	1	1	1	2	1	0	3	2	2	0.669	0.149	0.137	0.273	0.556	0.542	1.0	0.531	0.328	0.518	0.0	0.346	0.54	0.347
FG0021:FG0181	0.575	1	2	1	1	2	2	1	1	2	1	1	2	2	2	0.549	0.149	0.67	1.0	0.175	0.42	1.0	0.531	0.514	0.518	0.634	0.18	0.54	0.324
FG0021:FG0182	0.457	0	2	1	1	2	1	1	2	2	1	1	3	2	2	0.0	0.149	0.33	1.0	0.175	1.0	1.0	0.249	0.399	0.26	0.084	0.472	0.085	0.265
FG0021:FG0183	0.539	0	3	1	1	3	1	0	3	1	1	2	1	1	2	0.0	0.196	0.33	0.346	0.417	0.535	0.0	0.247	0.216	0.518	0.583	0.346	0.915	0.58
FG0021:FG0184	0.534	0	2	1	0	2	1	1	1	1	2	1	1	1	2	0.0	0.381	0.67	0.0	0.325	0.419	0.919	0.531	0.216	0.518	1.0	0.472	0.375	0.371
FG0021:FG0186	0.409	1	2	1	0	2	0	0	2	1	2	1	2	2	1	0.456	0.381	0.065	0.0	0.556	0.0	0.0	0.409	0.216	0.409	0.478	0.328	0.54	0.45
FG0021:FG0189	0.463	0	2	2	0	2	0	1	3	1	2	1	1	2	1	0.0	0.149	0.599	0.0	0.556	0.0	0.582	0.142	0.216	0.482	0.16	0.346	0.375	0.869
FG0021:FG0198	0.428	0	2	2	1	1	1	1	1	3	0	0	2	1	2	0.0	0.149	0.33	0.389	0.269	0.652	1.0	0.399	0.216	0.0	0.0	0.346	0.54	0.42
FG0021:FG0220	0.586	0	3	0	1	1	1	1	1	3	2	1	1	1	2	0.0	0.25	0.0	0.873	0.444	1.0	1.0	0.531	0.255	0.327	0.136	0.69	0.774	0.45
FG0021:FG0221	0.637	1	2	1	1	1	2	1	2	3	1	0	2	2	1	1.0	0.149	0.33	1.0	0.825	0.197	0.804	0.531	0.27	0.355	0.0	0.819	0.54	1.0
FG0021:FG0232	0.605	1	3	1	1	2	0	1	2	2	2	1	2	2	2	1.0	0.268	0.33	0.626	0.388	0.0	1.0	0.15	0.486	0.482	0.41	0.7	0.54	0.323
FG0021:FG0260	0.621	1	2	2	1	3	1	1	2	2	2	2	2	2	2	1.0	0.53	0.375	1.0	0.271	0.348	0.303	0.399	0.273	0.482	0.512	0.389	0.54	0.363
FG0021:FG0261	0.483	1	2	1	0	2	1	1	2	2	1	1	2	2	2	1.0	0.53	0.289	0.0	0.428	0.1	1.0	0.399	0.514	0.219	0.37	0.219	0.54	0.42
FG0021:FG0264	0.611	1	3	1	1	2	1	1	1	1	2	2	3	3	2	1.0	0.291	0.398	1.0	0.556	0.91	0.138	0.531	0.514	0.18	0.273	0.484	0.347	0.45
FG0021:FG0266	0.587	1	2	1	1	2	1	1	1	1	1	2	3	1	1	0.113	0.149	0.67	0.359	0.556	1.0	0.779	0.601	0.216	0.482	0.469	0.324	0.915	0.45
FG0021:FG0268	0.588	1	3	2	1	1	1	0	2	2	2	1	2	2	1	1.0	0.381	0.268	1.0	0.324	0.167	0.0	0.261	0.514	0.518	1.0	0.472	0.54	0.58
FG0021:FG0272	0.511	0	2	2	2	2	2	1	1	2	2	2	1	2	1	0.0	0.25	0.33	0.592	0.269	0.29	1.0	0.531	0.216	0.518	0.174	0.346	0.54	0.45
FG0021:FG0288	0.462	1	2	1	0	1	1	1	2	2	1	1	2	3	3	0.174	0.149	0.33	0.0	0.551	0.061	0.411	0.229	0.514	0.518	0.57	0.472	0.372	0.239
FG0021:FG0290	0.535	1	3	1	1	2	1	1	1	2	2	2	3	2	2	0.584	0.269	0.33	0.64	0.269	1.0	0.247	0.082	0.514	0.518	0.531	0.257	0.085	0.45
FG0021:FG0292	0.468	1	3	1	0	1	1	1	2	2	1	2	2	3	2	1.0	0.381	0.33	0.0	0.269	0.116	0.549	0.07	0.514	1.0	0.248	0.528	0.116	0.366
FG0021:FG0293	0.504	1	3	1	0	2	0	1	3	2	1	1	1	2	2	1.0	0.381	0.33	0.0	0.556	0.0	0.895	0.138	0.514	0.249	0.299	0.309	0.419	0.42
FG0021:FG0295	0.5	1	2	2	1	1	2	0	2	3	1	2	1	3	1	0.147	0.381	0.33	0.368	0.269	0.296	0.0	0.089	0.216	0.518	0.392	0.346	0.54	0.869
FG0021:FG0307	0.526	1	3	0	1	1	1	1	2	1	1	1	1	1	3	0.775	0.381	0.0	0.873	0.825	1.0	0.096	0.34	0.216	0.518	0.821	0.414	0.375	0.258
FG0021:FG0309	0.521	1	2	1	1	2	0	0	1	2	1	1	2	2	2	0.457	0.149	0.33	0.731	0.556	0.0	0.0	0.531	0.514	0.304	0.657	0.472	0.54	0.45
FG0021:FG0350	0.541	1	2	1	1	2	1	1	3	1	2	1	2	3	3	0.669	0.381	0.67	0.8	0.421	0.292	0.641	0.111	0.216	0.375	1.0	0.528	0.12	0.188
FG0021:FG0356	0.41	0	2	2	1	2	0	1	2	2	1	1	2	2	2	0.0	0.25	0.33	0.243	0.175	0.0	0.244	0.399	0.216	0.518	0.552	0.227	0.138	0.42
FG0021:FG0358	0.632	1	3	1	1	2	1	0	2	2	2	1	2	2	1	1.0	0.381	0.33	0.158	0.556	0.553	0.0	0.531	0.514	0.187	1.0	0.4	0.54	1.0
FG0021:FG0362	0.499	1	2	1	1	2	1	1	3	2	1	0	2	3	3	0.451	0.149	0.341	0.608	0.269	0.417	1.0	0.357	0.514	0.518	0.0	0.472	0.242	0.145
FG0021:FG0370	0.482	1	3	3	1	1	0	1	2	2	1	1	2	2	1	1.0	0.25	0.33	0.339	0.269	0.0	1.0	0.399	0.514	0.219	1.0	0.346	0.075	0.45
FG0021:FG0391	0.489	1	3	1	0	1	0	2	2	2	2	2	2	2	1	1.0	0.381	0.515	0.0	0.269	0.0	0.486	0.531	0.514	0.482	0.214	0.472	0.311	0.45
FG0021:FG0410	0.619	1	2	1	1	2	1	1	2	2	1	1	2	3	1	1.0	0.351	0.33	0.397	0.556	0.481	1.0	0.481	0.391	0.518	1.0	0.472	0.316	0.371
FG0021:FG0438	0.489	1	2	1	1	1	0	1	2	1	1	1	1	2	2	0.814	0.381	0.496	0.397	0.269	0.0	0.617	0.271	0.216	0.518	0.872	0.719	0.54	0.259
FG0021:FG0444	0.618	1	3	1	1	3	0	1	2	1	1	1	1	1	3	0.516	0.381	0.67	1.0	0.249	0.0	1.0	0.399	0.216	0.447	0.77	0.181	0.915	0.358
FG0021:FG0447	0.578	1	2	1	1	1	0	1	2	2	2	2	3	1	2	0.506	0.25	0.33	1.0	0.269	0.0	1.0	0.399	0.514	0.518	0.221	0.346	0.915	0.26
FG0021:FG0467	0.485	0	3	2	2	1	0	1	1	1	1	1	2	2	2	0.0	0.381	0.232	0.089	0.269	0.0	0.566	0.531	0.73	0.408	0.209	0.346	0.47	0.58
FG0021:FG0474	0.583	1	2	1	1	2	1	1	2	2	1	2	1	2	2	1.0	0.381	0.67	0.448	0.334	0.829	0.484	0.371	0.216	0.518	0.333	0.592	0.777	0.256
FG0021:FG0477	0.627	1	1	1	1	2	0	1	1	2	1	1	2	2	1	1.0	0.369	0.67	0.301	0.43	0.0	0.098	0.93	0.486	0.886	0.827	0.472	0.375	0.695
FG0021:FG0478	0.619	0	3	1	1	1	1	1	2	2	3	1	1	2	3	0.0	0.381	0.67	0.923	0.269	1.0	1.0	0.4	0.514	0.254	0.785	0.819	0.295	0.131
FG0021:FG0479	0.482	0	3	1	1	1	1	1	1	1	2	1	2	3	2	0.0	0.25	0.67	0.732	0.175	0.568	0.283	0.93	0.216	0.58	0.567	0.338	0.331	0.184
FG0021:FG0485	0.57	1	2	1	1	2	1	1	2	2	1	1	2	1	2	0.461	0.53	0.67	0.164	0.313	0.845	1.0	0.399	0.293	0.245	0.529	0.566	0.54	0.45
FG0021:FG0487	0.569	1	2	1	0	2	2	1	3	2	2	1	2	2	2	0.694	0.351	0.33	0.0	0.556	0.138	0.916	0.13	0.258	0.371	0.469	0.566	0.375	0.45
FG0021:FG0490	0.538	0	2	0	1	1	1	1	2	1	2	1	1	2	2	0.0	0.381	0.0	1.0	0.269	0.419	0.869	0.063	0.486	0.482	0.545	0.472	0.54	0.42
FG0021:FG0516	0.394	0	2	1	0	2	1	1	1	2	2	3	2	2	2	0.0	0.149	0.36	0.0	0.556	0.429	1.0	0.069	0.27	0.327	0.201	0.299	0.184	0.35
FG0021:FG0518	0.434	0	1	2	1	1	2	1	3	1	2	1	2	2	2	0.0	0.101	0.338	0.268	0.269	0.25	0.685	0.158	0.514	0.482	0.13	0.819	0.137	0.45
FG0021:FG0521	0.527	1	3	2	2	2	1	1	1	2	1	1	2	1	1	0.649	0.381	0.5	0.444	0.269	0.202	0.277	0.531	0.372	0.518	1.0	0.181	0.375	0.58
FG0021:FG0529	0.529	1	2	1	1	1	1	1	2	2	3	1	2	3	1	1.0	0.649	0.33	0.579	0.269	1.0	0.318	0.399	0.303	0.31	0.377	0.317	0.236	0.45
FG0021:FG0530	0.483	1	3	2	0	2	2	0	2	1	1	1	2	2	2	0.584	0.381	0.33	0.0	0.556	0.53	0.0	0.399	0.216	0.518	1.0	0.341	0.192	0.42
FG0021:FG0538	0.387	0	3	2	1	1	1	1	1	0	1	0	1	2	2	0.0	0.381	0.33	0.63	0.269	0.142	1.0	0.07	0.0	0.256	0.0	0.346	0.392	0.301
FG0021:FG0549	0.403	1	2	1	1	1	0	1	2	2	1	0	2	1	2	0.822	0.25	0.33	0.119	0.175	0.0	1.0	0.136	0.251	0.518	0.0	0.472	0.375	0.45
FG0021:FG0551	0.515	1	2	1	1	2	1	2	1	3	1	1	1	2	1	0.451	0.25	0.071	0.416	0.269	1.0	0.509	0.524	0.424	0.482	0.654	0.346	0.54	0.262
FG0021:FG0560	0.636	1	3	1	1	2	0	1	3	1	2	1	2	1	1	1.0	0.25	0.67	1.0	0.556	0.0	0.83	0.399	0.216	0.236	0.552	0.472	0.915	0.643
FG0021:FG0565	0.564	0	2	1	0	1	1	2	1	2	2	1	2	2	3	0.0	0.381	0.33	0.0	0.269	1.0	0.451	0.531	0.27	0.326	1.0	0.205	0.54	0.318
FG0021:FG0566	0.659	1	2	1	1	3	1	0	3	2	3	1	3	2	2	0.584	0.351	0.67	1.0	0.269	1.0	0.0	0.399	0.514	0.324	0.365	0.421	0.71	0.395
FG0021:FG0573	0.622	1	2	1	1	2	1	1	2	2	1	1	2	2	1	1.0	0.149	0.67	1.0	0.241	0.53	0.251	0.399	0.514	0.518	1.0	0.472	0.54	0.58
FG0021:FG0589	0.472	1	2	2	1	1	1	1	2	2	2	1	2	3	1	0.72	0.149	0.67	0.852	0.556	0.327	0.105	0.134	0.514	0.482	0.096	0.472	0.213	0.45
FG0021:FG0590	0.372	0	2	1	0	2	1	0	2	1	1	1	2	2	2	0.0	0.221	0.67	0.0	0.269	1.0	0.0	0.318	0.162	0.518	0.461	0.129	0.087	0.45
FG0021:FG0593	0.551	0	3	1	2	2	0	1	2	2	2	1	1	2	2	0.0	0.279	0.527	0.268	0.238	0.0	1.0	0.399	0.216	0.518	0.614	0.687	0.375	0.364
