comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
HI0090.F1:HI0197.F2	0.586	1	1	1	1	1	2	2	0	1	3	1	1	1	1	0.389	0.873	0.172	1.0	0.41	0.272	0.183	0.0	0.778	0.347	0.253	0.697	0.697	0.885
HI0090.F1:HI0198.F2	0.475	1	1	2	1	1	1	2	1	2	3	2	2	1	2	0.389	0.873	0.487	1.0	0.586	0.272	0.432	0.279	0.778	0.222	0.507	0.149	0.059	0.263
HI0090.F1:HI0199.F2	0.369	1	2	1	1	1	2	1	0	1	2	1	1	1	3	0.323	0.508	0.62	0.187	0.769	0.313	0.054	0.0	0.224	0.366	0.253	0.325	0.066	0.469
HI0090.F1:HI0200.F2	0.6	1	0	1	1	1	1	1	3	2	2	4	2	1	3	0.456	0.0	0.463	0.081	0.41	0.447	0.129	0.524	0.385	0.491	0.253	0.549	1.0	0.298
HI0090.F1:HI0203.F2	0.529	1	0	1	2	2	0	2	2	2	2	3	3	1	2	0.389	0.0	0.719	0.597	0.41	0.0	0.129	0.284	0.405	0.491	0.352	0.512	1.0	0.107
HI0090.F1:HI0206.F2	0.619	1	1	0	0	2	1	1	1	1	4	2	2	3	2	0.054	1.0	0.0	0.0	0.303	1.0	0.702	1.0	0.222	0.222	0.413	0.464	0.277	0.512
HI0090.F1:HI0207.F2	0.612	1	1	2	1	2	1	1	2	1	3	1	2	2	3	0.389	0.611	0.485	0.699	0.37	0.381	0.241	0.084	0.778	0.222	0.253	0.549	0.87	0.387
HI0090.F1:HI0208.F2	0.592	1	1	1	1	2	1	2	2	2	2	2	4	1	3	0.389	0.526	1.0	1.0	0.215	0.553	0.129	0.206	0.65	0.364	0.234	0.198	1.0	0.259
HI0090.F1:HI0211.F2	0.552	1	0	1	2	1	2	3	1	1	2	2	2	3	2	0.389	0.0	0.33	0.45	0.41	0.27	0.153	0.333	1.0	0.144	0.253	0.549	0.428	0.786
HI0090.F1:HI0213.F2	0.615	1	1	2	1	2	1	1	2	1	2	1	2	1	1	0.389	1.0	0.52	1.0	0.507	0.482	0.129	0.155	0.778	0.491	0.089	0.549	0.921	0.655
HI0090.F1:HI0215.F2	0.451	1	1	1	1	1	2	2	1	2	2	1	2	1	2	0.389	0.873	0.72	0.895	0.059	0.256	0.483	0.279	0.778	0.222	0.253	0.149	0.306	0.209
HI0090.F1:HI0216.F2	0.464	1	1	1	2	1	1	3	1	2	2	1	2	1	2	0.611	0.791	0.35	0.175	0.59	0.142	0.316	0.133	0.583	0.222	0.4	0.4	0.112	0.437
HI0090.F1:HI0225.F2	0.549	1	1	1	1	1	2	1	2	1	2	1	3	2	2	0.389	0.461	1.0	1.0	0.59	0.467	0.129	0.121	0.778	0.222	0.253	0.328	0.697	0.269
HI0090.F1:HI0227.F2	0.625	1	0	1	1	1	1	3	1	1	2	2	2	1	4	0.611	0.0	1.0	1.0	0.59	0.553	0.248	0.729	1.0	0.222	0.253	0.416	0.935	0.139
HI0090.F1:HI0230.F2	0.515	1	1	3	1	2	1	2	1	1	2	2	3	2	3	0.389	0.12	0.468	1.0	0.211	0.121	0.129	0.25	0.778	0.491	0.334	0.221	0.652	0.174
HI0090.F1:HI0232.F2	0.556	1	1	1	1	1	2	2	2	1	3	2	2	2	1	0.089	0.182	0.189	1.0	0.215	0.267	0.536	0.307	1.0	0.222	0.255	0.385	0.388	0.885
HI0090.F1:HI0239.F2	0.457	1	1	1	1	2	0	2	1	1	2	1	2	1	1	0.389	0.398	0.583	1.0	0.59	0.0	0.234	0.053	0.778	0.347	0.253	0.149	1.0	0.107
HI0090.F1:HI0241.F2	0.541	1	0	1	1	2	1	1	1	1	1	2	2	1	1	0.389	0.0	1.0	0.633	0.115	0.447	0.746	0.61	0.222	0.144	0.666	0.549	0.274	0.784
HI0090.F1:HI0242.F2	0.613	1	1	1	1	1	1	1	2	1	3	2	3	2	2	0.611	0.571	0.921	1.0	0.275	0.426	0.129	0.402	0.778	0.341	0.245	0.451	0.206	0.885
HI0090.F1:HI0246.F2	0.527	1	1	2	1	1	1	2	1	1	2	2	2	1	3	0.389	0.403	0.113	0.64	0.41	0.229	0.129	0.751	0.778	0.222	0.396	0.391	1.0	0.253
HI0090.F1:HI0251.F2	0.5	1	1	1	1	2	1	2	2	2	2	2	2	1	2	0.223	0.45	0.568	1.0	0.41	0.234	0.255	0.283	0.391	0.402	0.119	0.321	1.0	0.115
HI0090.F1:HI0253.F2	0.458	1	1	1	0	1	1	2	1	2	3	1	3	2	2	0.226	1.0	1.0	0.0	0.075	0.447	0.129	0.839	0.544	0.222	0.306	0.284	0.317	0.143
HI0090.F1:HI0254.F2	0.575	1	1	2	1	1	3	2	1	2	2	2	2	2	3	0.389	1.0	0.427	0.112	0.59	0.281	0.238	1.0	0.595	0.491	0.307	0.549	0.285	0.298
HI0090.F1:HI0256.F2	0.684	1	1	1	0	1	1	1	1	2	2	1	2	2	1	0.789	1.0	0.919	0.0	0.59	0.365	0.871	0.902	0.778	0.491	0.306	0.549	0.58	0.556
HI0090.F1:HI0258.F2	0.576	1	1	1	1	1	1	2	1	1	2	3	2	2	2	0.067	0.073	1.0	0.666	0.41	0.553	0.186	0.269	0.659	0.491	0.27	0.464	0.457	0.519
HI0090.F1:HI0259.F2	0.598	2	1	1	1	2	1	1	1	1	2	1	1	2	2	0.387	1.0	1.0	1.0	0.41	0.553	0.129	1.0	1.0	0.71	0.253	0.697	0.394	0.101
HI0090.F1:HI0263.F2	0.459	1	0	1	2	1	1	1	0	1	3	1	2	1	3	0.389	0.0	0.794	0.334	0.192	0.447	0.129	0.0	0.778	0.328	0.253	0.408	0.238	0.266
HI0090.F1:HI0265.F2	0.547	1	1	1	1	1	2	1	0	2	2	2	2	1	1	0.211	1.0	1.0	1.0	0.41	0.553	0.129	0.0	0.681	0.491	0.498	0.549	0.124	0.377
HI0090.F1:HI0266.F2	0.541	1	1	1	1	1	1	1	1	1	2	1	2	2	2	0.177	1.0	1.0	1.0	0.361	0.134	0.129	0.886	0.778	0.491	0.253	0.549	0.296	0.115
HI0090.F1:HI0267.F2	0.54	1	1	1	1	1	1	1	1	2	2	3	3	2	2	0.389	0.65	1.0	0.165	0.41	0.146	0.129	0.335	0.39	0.539	0.334	0.33	0.463	0.413
HI0090.F1:HI0268.F2	0.623	1	2	1	1	1	0	1	1	1	2	1	2	2	1	0.789	0.397	0.919	0.68	0.59	0.0	0.286	0.816	0.778	0.491	0.306	0.549	0.58	0.477
HI0091.F1:HI0094.F1	0.5	1	1	1	2	2	1	3	3	2	1	1	1	1	3	0.49	0.601	0.62	0.172	0.453	0.325	0.322	0.358	0.387	0.115	1.0	0.682	0.159	0.178
HI0091.F1:HI0101.F1	0.6	0	1	1	2	2	1	0	1	1	2	1	2	2	1	0.0	0.537	1.0	0.554	0.479	0.456	0.0	0.739	1.0	0.689	0.755	0.295	0.372	0.525
HI0091.F1:HI0103.F1	0.525	1	1	1	1	1	1	1	1	2	2	1	3	2	3	1.0	1.0	1.0	0.15	0.521	0.226	0.178	0.739	0.471	0.648	0.165	0.316	0.336	0.275
HI0091.F1:HI0106.F1	0.537	1	2	1	1	1	1	1	2	1	1	2	2	2	2	0.231	0.251	0.327	0.705	0.264	0.675	0.182	0.457	1.0	0.115	0.516	0.295	0.37	0.685
HI0091.F1:HI0108.F1	0.548	0	1	0	1	3	2	1	1	1	1	2	3	1	1	0.0	0.458	0.0	0.705	0.329	0.325	0.119	0.283	1.0	0.115	0.564	0.295	0.841	0.685
HI0091.F1:HI0112.F1	0.54	1	1	1	2	1	1	1	2	1	1	2	1	2	3	0.463	0.269	1.0	0.554	0.479	0.325	0.302	0.283	0.648	0.885	0.646	0.221	0.278	0.313
HI0091.F1:HI0113.F2	0.535	0	1	0	2	1	2	1	2	1	1	1	3	1	2	0.0	1.0	0.0	0.373	0.521	0.375	0.21	0.457	0.752	0.115	1.0	0.221	0.159	0.584
HI0091.F1:HI0114.F2	0.465	0	0	0	1	2	0	1	2	1	2	3	3	3	2	0.0	0.0	0.0	0.446	0.356	0.0	0.546	0.543	0.306	0.498	0.237	0.221	0.159	0.685
HI0091.F1:HI0116.F2	0.435	0	0	0	2	1	1	1	2	1	2	2	2	1	2	0.0	0.0	0.0	0.554	0.32	0.325	0.179	0.543	0.337	0.263	0.755	0.316	0.159	0.386
HI0091.F1:HI0118.F2	0.507	1	1	0	2	1	2	1	2	1	1	2	3	1	1	1.0	1.0	0.0	0.554	0.521	0.316	0.128	0.457	0.133	0.885	0.481	0.316	0.159	0.603
HI0091.F1:HI0119.F2	0.403	1	1	0	2	1	1	1	1	0	1	1	2	1	2	0.723	1.0	0.0	0.554	0.521	0.325	0.546	0.283	0.0	0.115	0.755	0.316	0.188	0.269
HI0091.F1:HI0122.F2	0.518	0	1	0	2	1	2	1	2	0	1	1	3	1	2	0.0	1.0	0.0	0.446	0.521	0.491	0.546	0.543	0.0	0.343	0.755	0.281	0.159	0.444
HI0091.F1:HI0124.F2	0.451	0	3	1	3	1	2	2	2	1	1	1	2	3	2	0.0	0.344	0.061	0.295	0.479	0.242	0.317	0.44	0.135	0.115	0.638	0.221	0.101	0.608
HI0091.F1:HI0125.F2	0.361	0	2	0	1	1	2	1	1	1	1	2	2	1	3	0.0	0.494	0.0	0.554	0.521	0.136	0.546	0.283	0.087	0.115	0.429	0.316	0.159	0.329
HI0091.F1:HI0126.F2	0.466	0	1	0	1	1	1	1	2	1	1	2	3	2	2	0.0	0.196	0.0	0.446	0.397	0.325	0.701	0.543	0.306	0.883	0.654	0.221	0.073	0.542
HI0091.F1:HI0127.F2	0.601	0	1	1	2	1	1	2	2	1	1	3	2	2	2	0.0	0.335	0.731	0.554	0.341	0.675	0.546	0.181	1.0	0.115	0.38	0.324	0.474	0.578
HI0091.F1:HI0129.F2	0.45	0	1	0	2	1	2	1	1	1	1	1	2	2	1	0.0	1.0	0.0	0.554	0.521	0.675	0.546	0.283	0.36	0.229	0.755	0.295	0.167	0.315
HI0091.F1:HI0130.F2	0.389	1	0	1	2	1	1	1	2	0	1	2	2	1	2	0.343	0.0	0.134	0.554	0.521	0.102	0.546	0.543	0.0	0.115	0.546	0.316	0.159	0.317
HI0091.F1:HI0131.F2	0.541	1	0	1	2	1	2	1	2	2	2	1	2	2	1	1.0	0.0	0.388	0.156	0.288	0.447	0.546	0.157	0.213	0.486	1.0	0.221	0.609	0.685
HI0091.F1:HI0132.F2	0.429	1	1	0	2	1	1	1	2	1	2	1	3	1	2	1.0	1.0	0.0	0.554	0.521	0.325	0.546	0.261	0.162	0.206	0.755	0.221	0.159	0.176
HI0091.F1:HI0134.F2	0.396	0	1	1	1	1	1	1	1	1	1	1	2	2	1	0.0	0.238	0.603	0.446	0.521	0.325	0.546	0.457	0.362	0.115	0.755	0.316	0.188	0.28
HI0091.F1:HI0136.F2	0.429	1	1	0	2	1	1	1	2	2	1	2	2	1	1	0.098	1.0	0.0	0.554	0.453	0.176	0.335	0.261	0.468	0.115	0.5	0.221	0.521	0.108
HI0091.F1:HI0138.F2	0.429	0	1	1	2	1	2	1	1	1	1	1	2	2	2	0.0	1.0	0.9	0.554	0.521	0.325	0.546	0.062	0.162	0.115	0.484	0.316	0.159	0.256
HI0091.F1:HI0139.F2	0.408	0	2	1	2	1	1	2	2	1	1	2	3	1	1	0.0	0.313	0.261	0.382	0.521	0.15	0.546	0.657	0.238	0.115	0.755	0.221	0.159	0.162
HI0091.F1:HI0140.F2	0.449	1	0	0	1	1	1	1	2	1	1	2	3	2	3	0.167	0.0	0.0	0.295	0.521	0.325	0.546	0.261	0.15	0.115	0.755	0.221	0.55	0.315
HI0091.F1:HI0142.F2	0.356	1	2	0	2	1	1	1	2	0	2	2	2	2	1	0.179	0.284	0.0	0.15	0.521	0.325	0.546	0.457	0.0	0.115	0.519	0.316	0.159	0.176
HI0091.F1:HI0143.F2	0.434	0	0	0	1	1	1	2	2	1	1	1	2	2	2	0.0	0.0	0.0	0.295	0.521	0.208	0.356	0.457	1.0	0.115	0.755	0.316	0.159	0.315
HI0091.F1:HI0144.F2	0.43	0	0	1	1	1	1	1	4	1	1	1	2	1	2	0.0	0.0	0.208	0.446	0.521	0.325	0.546	0.283	0.393	0.115	0.755	0.316	0.159	0.407
HI0091.F1:HI0145.F2	0.531	1	1	1	3	1	2	1	2	0	2	1	1	2	2	1.0	1.0	0.38	0.373	0.521	0.325	0.546	0.457	0.0	0.42	0.755	0.221	0.159	0.447
HI0091.F1:HI0146.F2	0.393	0	2	1	2	2	2	1	2	0	1	1	2	2	1	0.0	0.358	0.326	0.554	0.521	0.251	0.546	0.261	0.0	0.115	0.755	0.445	0.159	0.108
HI0091.F1:HI0147.F2	0.42	0	1	0	2	0	1	1	3	0	2	2	3	2	3	0.0	1.0	0.0	0.554	0.0	0.081	0.546	0.457	0.0	0.247	0.632	0.221	0.187	0.164
HI0091.F1:HI0148.F2	0.473	1	0	0	2	1	1	1	2	1	2	1	3	1	2	0.183	0.0	0.0	0.554	0.093	0.142	0.432	0.457	0.609	0.442	0.269	0.316	0.534	0.551
HI0091.F1:HI0150.F2	0.403	0	2	0	2	1	1	2	1	1	2	2	2	1	2	0.0	0.25	0.0	0.554	0.334	0.205	0.412	0.283	0.619	0.196	0.357	0.316	0.159	0.315
HI0091.F1:HI0151.F2	0.473	1	1	0	2	1	2	1	2	0	1	1	2	2	2	0.259	0.233	0.0	0.554	0.521	0.325	0.373	0.457	0.0	0.725	0.755	0.316	0.187	0.315
HI0091.F1:HI0154.F2	0.482	0	1	0	2	1	1	1	2	1	1	1	2	1	2	0.0	0.428	0.0	0.554	0.521	0.325	0.546	0.261	0.787	0.207	0.755	0.316	0.36	0.315
HI0091.F1:HI0156.F2	0.511	1	1	1	2	1	2	1	2	3	1	3	3	3	2	0.46	1.0	0.448	0.554	0.633	0.447	0.148	0.283	0.32	0.115	0.167	0.484	0.348	0.201
HI0091.F1:HI0159.F2	0.574	1	1	0	2	1	1	2	4	1	2	2	2	1	2	0.471	1.0	0.0	0.554	0.521	0.325	0.546	0.284	1.0	0.149	0.394	0.316	0.304	0.625
HI0091.F1:HI0160.F2	0.509	1	1	1	2	2	2	1	2	2	1	2	2	1	2	0.389	0.382	0.324	0.554	0.732	0.403	0.546	0.283	0.278	0.266	0.755	0.221	0.159	0.315
HI0091.F1:HI0162.F2	0.381	1	0	0	1	1	2	1	2	1	2	1	2	1	2	0.366	0.0	0.0	0.554	0.479	0.229	0.295	0.336	0.113	0.473	0.755	0.422	0.09	0.303
HI0091.F1:HI0163.F2	0.466	0	1	0	2	2	1	1	3	1	1	1	3	3	1	0.0	0.203	0.0	0.224	0.276	0.573	0.617	0.457	1.0	0.261	0.617	0.316	0.084	0.604
HI0091.F1:HI0164.F2	0.412	1	0	1	1	1	2	2	4	1	2	2	2	2	1	0.72	0.0	0.403	0.15	0.249	0.361	0.464	0.161	0.393	0.473	0.236	0.316	0.089	0.572
HI0091.F1:HI0165.F2	0.522	0	1	0	2	2	1	1	2	2	1	2	3	2	1	0.0	1.0	0.0	0.554	0.633	0.675	0.084	0.292	0.32	0.112	0.398	0.484	0.417	0.685
HI0091.F1:HI0170.F2	0.444	0	0	1	2	2	2	1	3	1	3	0	2	3	3	0.0	0.0	0.459	0.554	0.559	0.6	0.454	0.261	0.117	0.287	0.0	0.168	0.212	0.315
HI0091.F1:HI0173.F2	0.484	1	1	1	1	3	2	1	2	1	2	2	2	2	1	0.325	0.191	0.515	0.705	0.4	0.229	0.254	0.457	0.09	0.473	0.245	0.422	0.257	0.685
HI0091.F1:HI0174.F2	0.549	1	1	0	2	1	1	1	2	1	2	1	3	3	2	0.177	0.127	0.0	0.554	0.425	0.501	0.454	0.442	0.134	0.717	0.755	0.316	0.18	0.685
HI0091.F1:HI0175.F2	0.462	1	0	1	2	1	2	1	1	1	1	2	4	1	1	0.723	0.0	0.612	0.554	0.4	0.176	0.148	0.283	1.0	0.115	0.35	0.221	0.396	0.685
HI0091.F1:HI0177.F2	0.598	1	0	1	2	1	1	3	3	1	2	3	2	1	2	0.443	0.0	0.124	0.554	0.521	0.675	0.308	0.283	0.855	0.41	0.394	0.484	0.492	0.515
HI0091.F1:HI0183.F2	0.482	0	1	1	2	1	3	1	1	1	2	3	2	3	2	0.0	1.0	0.448	0.342	0.479	0.316	0.233	0.739	0.436	0.216	0.21	0.221	0.171	0.397
HI0091.F1:HI0185.F2	0.596	2	2	1	2	2	1	1	3	2	2	1	2	2	2	0.389	0.572	0.494	0.554	0.479	0.675	1.0	0.261	0.087	0.436	0.755	0.17	0.294	0.326
HI0091.F1:HI0187.F2	0.575	0	0	1	2	2	1	2	1	1	2	1	2	2	2	0.0	0.0	0.195	0.382	0.479	0.675	0.454	0.457	0.56	0.736	0.738	0.367	0.294	0.685
HI0091.F1:HI0188.F2	0.468	1	1	1	2	1	1	2	4	1	1	2	2	1	1	0.591	0.441	0.456	0.44	0.521	0.469	0.454	0.283	0.39	0.115	0.551	0.316	0.159	0.587
HI0091.F1:HI0189.F2	0.369	1	0	0	1	1	1	2	2	0	1	3	4	2	2	0.389	0.0	0.0	0.15	0.479	0.325	0.245	0.124	0.0	0.115	0.414	0.17	0.282	0.356
HI0091.F1:HI0190.F2	0.546	1	1	1	2	2	1	2	2	1	2	2	2	2	3	1.0	0.277	1.0	0.554	0.078	0.675	0.454	0.283	0.19	0.458	0.507	0.295	0.137	0.42
HI0091.F1:HI0194.F2	0.478	1	2	1	3	1	1	1	2	2	2	1	3	2	2	0.253	0.563	0.098	0.363	0.383	0.325	0.701	0.457	0.596	0.642	0.245	0.168	0.166	0.315
HI0091.F1:HI0196.F2	0.52	1	2	0	2	1	1	2	2	0	2	1	2	2	2	1.0	0.528	0.0	0.554	0.521	0.325	0.546	0.457	0.0	0.487	1.0	0.221	0.371	0.147
HI0091.F1:HI0197.F2	0.501	0	1	2	2	1	2	2	2	0	2	1	2	1	1	0.0	0.127	0.432	0.554	0.521	0.501	0.546	0.457	0.0	0.287	0.755	0.221	0.144	0.685
HI0091.F1:HI0198.F2	0.519	0	1	2	2	1	1	1	1	1	2	3	2	1	3	0.0	0.127	0.267	0.554	0.479	0.501	1.0	0.457	0.134	0.546	0.451	0.214	0.782	0.119
HI0091.F1:HI0199.F2	0.538	2	1	1	2	2	2	1	2	1	2	1	2	1	2	0.385	0.157	0.38	0.106	0.231	0.6	0.363	0.392	1.0	0.75	0.755	0.168	0.775	0.154
HI0091.F1:HI0200.F2	0.484	1	1	2	2	1	1	1	4	2	1	2	2	1	2	0.845	1.0	0.403	0.15	0.521	0.675	0.546	0.283	0.36	0.115	0.606	0.221	0.159	0.407
HI0091.F1:HI0203.F2	0.348	0	1	1	3	1	1	1	2	2	1	3	2	1	2	0.0	1.0	0.281	0.295	0.183	0.258	0.395	0.173	0.138	0.115	0.185	0.221	0.159	0.42
HI0091.F1:HI0206.F2	0.516	1	0	1	1	2	2	1	1	1	3	1	2	3	1	0.457	0.0	1.0	0.15	0.6	0.496	0.285	0.283	1.0	0.202	0.245	0.316	0.277	0.627
HI0091.F1:HI0207.F2	0.35	0	1	1	1	2	1	1	3	0	2	1	2	1	3	0.0	0.389	0.35	0.554	0.151	0.152	0.179	0.336	0.0	0.473	0.755	0.316	0.056	0.154
HI0091.F1:HI0208.F2	0.372	0	1	0	2	2	1	2	3	1	2	1	3	1	4	0.0	0.474	0.0	0.554	0.375	0.325	0.304	0.406	0.35	0.129	0.179	0.17	0.159	0.147
HI0091.F1:HI0211.F2	0.53	0	1	1	3	1	1	3	2	1	1	1	2	3	2	0.0	1.0	0.67	0.45	0.521	0.27	0.205	0.261	0.197	0.81	0.601	0.316	0.205	0.547
HI0091.F1:HI0213.F2	0.437	0	0	1	2	1	1	1	3	0	1	2	2	1	2	0.0	0.0	0.206	0.554	0.257	0.675	0.546	0.261	0.0	0.115	0.378	0.484	0.08	0.685
HI0091.F1:HI0215.F2	0.461	0	1	1	2	1	1	1	1	1	2	1	2	1	2	0.0	0.127	0.28	0.554	1.0	0.256	0.64	0.457	0.134	0.281	0.755	0.253	0.535	0.315
HI0091.F1:HI0216.F2	0.576	1	1	1	3	1	1	2	2	1	2	3	4	2	2	1.0	0.209	0.65	0.175	0.479	0.087	0.316	0.457	0.417	0.653	0.394	0.149	0.439	0.552
HI0091.F1:HI0225.F2	0.384	0	1	0	2	1	2	1	2	0	2	1	2	1	0	0.0	0.539	0.0	0.554	0.479	0.359	0.546	0.457	0.0	0.406	0.755	0.316	0.303	0.0
HI0091.F1:HI0227.F2	0.506	1	1	0	2	1	1	3	1	1	2	2	2	2	3	1.0	1.0	0.0	0.554	0.479	0.325	0.257	0.543	0.213	0.653	0.755	0.316	0.159	0.212
HI0091.F1:HI0230.F2	0.396	0	2	2	2	2	1	2	1	0	1	2	1	2	2	0.0	0.542	0.07	0.554	0.521	0.108	0.339	0.457	0.0	0.115	0.532	0.516	0.189	0.141
HI0091.F1:HI0232.F2	0.6	1	1	1	2	2	2	2	2	1	2	3	3	2	1	0.478	0.818	0.811	0.554	0.479	0.326	0.464	0.121	0.217	0.473	0.382	0.243	0.181	0.685
HI0091.F1:HI0239.F2	0.441	0	2	2	2	1	1	2	2	0	2	1	2	1	2	0.0	0.478	0.362	0.554	0.24	0.276	0.546	0.457	0.0	0.149	0.755	0.214	0.159	0.453
HI0091.F1:HI0241.F2	0.628	0	1	0	2	2	1	1	3	1	1	2	2	2	2	0.0	1.0	0.0	0.554	0.6	0.675	0.329	0.283	1.0	0.743	0.36	0.316	0.417	0.685
HI0091.F1:HI0242.F2	0.488	1	2	1	2	2	1	1	2	0	2	2	3	2	1	1.0	0.289	0.079	0.554	0.521	0.197	0.546	0.543	0.0	0.293	0.36	0.158	0.379	0.629
HI0091.F1:HI0246.F2	0.397	0	2	3	2	1	0	2	2	0	2	2	3	1	3	0.0	0.307	0.372	0.294	0.521	0.0	0.307	0.283	0.0	0.625	0.546	0.221	0.159	0.084
HI0091.F1:HI0251.F2	0.391	1	1	1	2	2	0	2	1	1	2	1	3	1	2	0.167	0.55	0.432	0.554	0.089	0.0	0.546	0.39	0.309	0.115	0.532	0.221	0.159	0.315
HI0091.F1:HI0253.F2	0.572	2	0	0	1	2	1	1	2	2	2	1	3	3	3	0.405	0.0	0.0	0.15	0.521	0.675	0.597	0.283	0.348	0.474	0.755	0.392	0.324	0.315
HI0091.F1:HI0254.F2	0.463	0	0	1	2	1	2	2	1	2	1	2	3	3	2	0.0	0.0	0.31	0.15	0.479	0.281	0.546	0.283	0.182	0.115	0.755	0.316	0.354	0.298
HI0091.F1:HI0256.F2	0.443	1	0	1	1	1	2	1	2	1	1	1	2	2	1	0.369	0.0	0.081	0.15	0.479	0.365	0.454	0.283	0.135	0.115	0.638	0.369	0.159	1.0
HI0091.F1:HI0258.F2	0.41	1	2	0	1	1	1	1	1	1	1	2	2	2	2	0.443	0.629	0.0	0.611	0.521	0.325	0.164	0.457	0.119	0.115	0.438	0.316	0.266	0.375
HI0091.F1:HI0259.F2	0.403	1	0	0	2	1	1	1	1	1	3	1	2	2	2	0.458	0.0	0.0	0.554	0.415	0.325	0.546	0.283	0.182	0.142	0.755	0.221	0.14	0.315
HI0091.F1:HI0263.F2	0.548	0	1	1	2	1	1	1	2	0	2	1	3	1	2	0.0	1.0	0.206	0.446	0.808	0.675	0.546	0.457	0.0	0.306	0.755	0.221	0.603	0.338
HI0091.F1:HI0265.F2	0.546	1	0	0	2	1	2	1	2	1	1	2	2	2	2	0.6	0.0	0.0	0.554	0.521	0.325	0.546	0.457	0.319	0.115	0.471	0.316	0.655	0.492
HI0091.F1:HI0266.F2	0.416	1	0	0	2	2	1	1	2	0	1	1	2	2	2	0.212	0.0	0.0	0.554	0.479	0.094	0.546	0.283	0.0	0.115	0.755	0.316	0.449	0.315
HI0091.F1:HI0267.F2	0.323	0	1	0	2	1	2	1	2	2	2	2	2	2	1	0.0	0.35	0.0	0.165	0.521	0.207	0.546	0.261	0.161	0.115	0.36	0.316	0.217	0.1
HI0091.F1:HI0268.F2	0.416	1	1	1	1	1	1	1	2	0	1	1	2	2	2	0.369	0.395	0.081	0.554	0.479	0.242	0.131	0.283	0.0	0.115	0.638	0.369	0.159	0.592
HI0094.F1:HI0101.F1	0.431	1	2	1	1	2	1	2	2	2	1	1	2	2	2	0.51	0.317	0.62	0.172	0.388	0.22	0.365	0.403	0.387	0.311	0.705	0.283	0.159	0.21
HI0094.F1:HI0103.F1	0.505	1	1	1	1	1	1	2	2	2	1	1	4	1	4	0.49	0.601	0.62	0.828	0.544	0.45	0.176	0.385	0.338	0.12	0.215	0.233	0.574	0.178
HI0094.F1:HI0106.F1	0.54	1	3	2	2	2	0	1	1	2	1	2	3	2	3	0.279	0.29	0.38	0.403	0.173	0.0	0.474	0.358	0.387	1.0	0.516	0.283	0.471	0.315
HI0094.F1:HI0108.F1	0.532	1	2	1	2	3	1	1	1	2	1	2	2	0	3	0.51	0.458	0.38	0.425	0.238	0.785	0.578	0.541	0.387	1.0	0.564	0.283	0.0	0.211
HI0094.F1:HI0112.F1	0.565	0	2	1	1	2	1	2	2	3	0	2	2	2	3	0.0	0.399	0.62	0.172	0.388	1.0	0.474	0.457	0.387	0.0	0.646	0.318	0.551	0.21
HI0094.F1:HI0113.F2	0.653	1	1	1	2	1	1	1	2	2	1	2	3	1	4	0.51	0.601	0.38	0.623	0.544	0.625	0.474	0.358	0.387	1.0	0.705	0.233	1.0	0.104
HI0094.F1:HI0114.F2	0.546	1	1	1	1	2	1	2	3	3	1	3	2	3	3	0.51	0.399	0.38	0.527	0.265	0.651	0.474	0.408	0.156	0.088	0.181	0.304	0.657	0.315
HI0094.F1:HI0116.F2	0.601	1	1	1	1	2	1	1	3	3	1	2	3	1	4	0.51	0.399	0.38	0.172	0.229	1.0	0.474	0.371	0.15	0.737	0.699	0.233	1.0	0.197
HI0094.F1:HI0118.F2	0.549	1	1	1	1	1	2	1	2	4	0	2	4	1	3	0.49	0.601	0.38	0.172	0.544	0.36	0.578	0.358	0.26	0.0	0.481	0.18	1.0	0.21
HI0094.F1:HI0119.F2	0.583	1	1	1	1	1	1	2	1	3	1	1	3	1	3	0.213	0.601	0.38	0.172	0.544	1.0	0.474	0.532	0.244	1.0	0.705	0.233	0.653	0.156
HI0094.F1:HI0122.F2	0.629	1	1	1	2	1	1	2	2	3	1	1	3	1	4	0.51	0.601	0.38	0.291	0.544	0.509	0.474	0.767	0.244	0.542	0.705	0.318	1.0	0.128
HI0094.F1:HI0124.F2	0.548	1	4	2	2	2	2	2	2	2	1	1	2	3	4	0.51	0.302	0.38	0.194	0.388	0.284	0.361	0.552	0.244	1.0	0.638	0.233	0.347	0.178
HI0094.F1:HI0125.F2	0.628	1	2	1	2	1	1	2	1	3	1	2	3	1	3	0.51	0.358	0.38	0.272	0.544	0.642	0.474	0.532	0.244	1.0	0.38	0.233	1.0	0.245
HI0094.F1:HI0126.F2	0.581	1	2	1	1	2	1	3	3	3	0	3	3	2	4	0.51	0.399	0.38	0.527	0.306	1.0	0.322	0.408	0.156	0.0	0.654	0.233	0.672	0.178
HI0094.F1:HI0127.F2	0.483	1	1	1	2	2	0	3	4	2	1	2	3	2	4	0.51	0.064	0.351	0.172	0.432	0.0	0.408	0.16	0.387	1.0	0.423	0.233	0.169	0.178
