comparison	relatedness	1:max_ibd	2:max_ibd	3:max_ibd	4:max_ibd	5:max_ibd	6:max_ibd	7:max_ibd	8:max_ibd	9:max_ibd	10:max_ibd	11:max_ibd	12:max_ibd	13:max_ibd	14:max_ibd	1:n_ibd	2:n_ibd	3:n_ibd	4:n_ibd	5:n_ibd	6:n_ibd	7:n_ibd	8:n_ibd	9:n_ibd	10:n_ibd	11:n_ibd	12:n_ibd	13:n_ibd	14:n_ibd
AB036C0.serum.Control:ND51A.albumax.Control	0.547	1	2	3	1	1	2	2	2	3	1	2	3	2	2	0.814	0.413	0.452	0.254	0.242	0.22	0.46	0.184	0.285	0.233	0.654	0.289	0.223	0.845
AB036C0.serum.Control:ND5A6.albumax.Control	0.474	1	1	2	0	1	1	2	3	2	1	3	2	1	2	0.186	0.441	0.157	0.0	0.437	0.475	0.46	0.336	0.417	0.767	0.149	0.232	0.294	0.447
AB036C0.serum.Control:ND5B12.albumax.Control	0.613	1	1	1	1	2	2	2	2	2	1	1	2	2	3	0.186	0.559	0.157	0.733	0.625	0.253	0.46	0.542	0.359	0.767	0.162	0.558	0.592	0.319
AB036C0.serum.Control:ND5B3.albumax.Control	0.54	1	2	1	2	1	3	2	2	2	1	2	2	1	1	0.549	0.395	0.483	0.206	0.242	0.18	0.46	0.168	0.301	0.527	0.442	0.55	0.255	0.791
AB036C0.serum.Control:ND5B8.albumax.Control	0.464	1	1	2	3	1	2	2	2	2	2	2	3	2	1	0.814	0.559	0.155	0.36	0.304	0.24	0.46	0.428	0.285	0.169	0.127	0.289	0.274	0.466
AB036C0.serum.Control:ND5E11.albumax.Control	0.425	2	1	1	0	1	2	2	2	1	1	3	3	2	2	0.611	0.441	0.157	0.0	0.638	0.22	0.46	0.542	0.414	0.536	0.17	0.289	0.185	0.12
AB036C0.serum.Control:ND5F11.albumax.Control	0.552	2	1	2	2	2	2	2	2	2	1	2	3	2	3	0.723	0.102	0.157	0.181	0.572	0.22	0.408	0.542	0.328	0.254	0.251	0.289	0.603	0.299
AB036C0.serum.Control:ND5F4.albumax.Control	0.537	1	2	1	0	2	2	2	2	2	2	2	3	2	2	0.186	0.441	0.157	0.0	0.6	0.22	0.46	0.29	0.328	0.178	0.337	0.445	0.611	0.697
AB036C0.serum.Control:ND6A7.albumax.Control	0.553	2	1	2	1	1	2	2	1	0	1	2	3	2	2	0.543	0.441	0.271	0.666	0.758	0.317	0.408	0.542	0.0	0.305	0.56	0.289	0.419	0.378
AB036C0.serum.Control:ND6B12.albumax.Control	0.556	1	1	2	1	1	1	2	2	2	2	2	3	2	2	0.186	0.152	0.326	1.0	0.209	0.475	0.46	0.168	0.301	0.233	0.156	0.289	0.611	0.622
AB036C0.serum.Control:ND6C10.albumax.Control	0.558	1	1	2	1	1	2	2	2	2	1	2	3	1	2	0.814	0.083	0.517	0.102	0.534	0.482	0.46	0.424	0.442	0.233	0.527	0.149	0.609	0.507
AB036C0.serum.Control:ND6D10.albumax.Control	0.536	1	3	1	2	2	1	2	1	3	2	1	3	1	3	0.814	0.298	0.157	0.592	0.281	0.305	0.46	0.168	0.301	0.233	0.432	0.289	0.499	0.457
AB036C0.serum.Control:ND6E3.albumax.Control	0.542	1	1	1	1	1	2	2	2	2	1	1	2	2	2	0.814	0.559	0.157	0.377	0.242	0.305	0.475	0.115	0.467	0.767	0.225	0.585	0.556	0.167
AB036C0.serum.Control:ND6E6.albumax.Control	0.497	1	2	2	1	2	1	1	2	2	0	1	3	1	1	0.814	0.366	0.517	0.572	0.242	0.695	0.132	0.542	0.613	0.0	0.089	0.289	1.0	0.05
AB036C0.serum.Control:ND6G1.albumax.Control	0.616	1	2	3	2	2	2	2	2	2	1	1	3	1	2	0.233	0.471	0.325	0.227	0.455	0.475	0.46	0.542	0.301	0.259	1.0	0.289	0.528	0.405
AB036C0.serum.Control:ND6G8.albumax.Control	0.51	1	1	1	0	1	1	2	2	2	1	1	3	2	1	0.186	0.441	0.157	0.0	0.601	0.475	0.349	0.542	0.285	0.575	0.089	0.298	0.467	0.845
AB036C0.serum.Control:ND6H1.albumax.Control	0.624	2	1	1	2	1	2	2	2	2	1	3	3	3	1	0.634	0.441	0.157	0.386	0.67	0.577	0.46	0.542	0.285	0.495	0.59	0.289	0.49	0.466
AB036C0.serum.Control:ND6H4.albumax.Control	0.597	1	1	2	1	1	2	1	1	3	2	1	1	2	3	0.186	0.441	0.517	0.802	0.758	0.22	0.46	0.168	0.301	0.767	0.321	0.232	0.611	0.378
AB036C0.serum.Control:ND6H7.albumax.Control	0.543	1	2	2	1	2	2	2	2	2	1	2	3	1	2	0.186	0.503	0.258	0.054	0.181	0.22	0.408	0.317	0.613	0.774	0.852	0.289	0.333	0.28
AB036C0.serum.Control:ND6H9.albumax.Control	0.472	1	1	2	0	2	2	2	3	2	1	1	2	2	1	0.186	0.441	0.326	0.0	0.207	0.32	0.283	0.168	0.285	0.053	0.737	0.232	0.492	0.668
AB036C0.serum.Control:cross1.1B5.serum.Control	0.495	1	1	1	1	1	2	2	1	2	1	2	3	2	1	0.814	0.065	0.326	0.87	0.168	0.305	0.46	0.168	0.301	0.767	0.36	0.197	0.437	0.24
AB036C0.serum.Control:cross1.1D1.serum.Control	0.587	1	2	2	1	1	1	2	2	3	1	1	3	2	2	0.814	0.195	0.517	1.0	0.242	0.475	0.46	0.444	0.285	0.068	0.911	0.482	0.212	0.466
AB036C0.serum.Control:cross1.1E4.serum.Control	0.514	0	0	2	2	1	1	2	2	2	2	2	3	1	2	0.0	0.0	0.212	0.445	0.758	0.475	0.46	0.542	0.387	0.495	0.213	0.289	0.345	0.378
AB036C0.serum.Control:cross1.2C6.3H.serum.Control	0.588	1	2	1	1	2	2	2	2	2	1	1	3	2	1	0.814	0.559	1.0	0.866	0.391	0.305	0.46	0.542	0.301	0.233	0.873	0.246	0.569	0.155
AB036C0.serum.Control:cross1.2C8.serum.Control	0.6	1	1	2	1	2	1	2	3	2	2	3	3	2	3	0.186	0.559	0.157	0.181	0.614	0.475	0.46	0.29	0.285	0.434	0.473	0.218	0.493	0.38
AB036C0.serum.Control:cross1.2F3.serum.Control	0.606	1	1	2	1	2	1	2	1	3	1	2	3	2	2	0.595	0.559	0.517	1.0	0.242	0.475	0.371	0.168	0.086	0.77	0.733	0.401	0.538	0.383
AB036C0.serum.Control:cross1.3B4.P2.serum.Control	0.531	1	1	2	1	1	2	2	1	2	2	2	2	3	1	0.814	0.559	0.347	1.0	0.526	0.305	0.284	0.168	0.328	0.427	0.181	0.401	0.271	0.466
AB036C0.serum.Control:cross1.3C6.3B.serum.Control	0.547	1	2	2	2	3	1	2	1	2	2	2	2	1	2	0.677	0.441	0.398	0.242	0.258	0.475	0.27	0.247	0.114	0.469	0.761	0.231	0.911	0.288
AB036C0.serum.Control:cross1.nm.1B6.serum.Control	0.468	0	2	0	0	2	2	2	2	2	1	1	3	1	2	0.0	0.441	0.0	0.0	0.604	0.639	0.46	0.168	0.328	0.424	0.529	0.289	0.389	0.378
AB036C0.serum.Control:cross1.nm.1D12.serum.Control	0.478	1	2	2	2	1	1	2	2	1	2	2	2	1	2	0.814	0.559	0.157	0.345	0.083	0.296	0.291	0.542	0.613	0.245	0.205	0.401	0.538	0.378
AB036C0.serum.Control:cross1.nm.1H7.serum.Control	0.587	2	1	2	1	1	2	2	3	3	2	1	2	2	2	0.51	0.177	0.157	0.221	0.758	0.305	0.405	0.542	0.328	0.395	0.327	0.232	0.494	0.378
AB036C0.serum.Control:cross1.nm.2B8.serum.Control	0.58	2	2	2	1	2	2	2	1	3	2	2	2	3	2	0.436	0.441	0.517	1.0	0.242	0.475	0.408	0.71	0.301	0.337	0.383	0.401	0.468	0.155
AB036C0.serum.Control:cross1.nm.2F6.serum.Control	0.619	2	2	2	2	1	3	2	2	2	2	2	3	2	2	0.562	0.559	0.157	0.597	0.477	0.174	0.46	0.542	0.285	0.283	0.386	0.152	0.446	0.43
AB036C0.serum.Control:cross1.nm.2H3.serum.Control	0.467	1	1	1	1	1	2	2	3	1	1	2	4	3	2	0.632	0.559	0.157	0.128	0.551	0.324	0.285	0.542	0.868	0.233	0.492	0.232	0.463	0.087
AB036C0.serum.Control:cross1.nm.3E10.serum.Control	0.567	2	1	2	1	2	1	3	2	1	1	1	3	2	2	0.557	0.441	0.444	1.0	0.332	0.695	0.408	0.881	0.328	0.55	0.335	0.193	0.543	0.2
AB036C0.serum.Control:cross1.nm.3E8.serum.Control	0.317	1	1	2	0	0	2	2	1	2	2	3	2	2	1	0.186	0.441	0.237	0.0	0.0	0.22	0.408	0.168	0.285	0.559	0.141	0.205	0.317	0.178
AB036C0.serum.Control:cross1.nm.3F9.serum.Control	0.505	2	2	1	1	1	3	2	1	2	1	1	3	1	1	0.463	0.441	0.157	0.126	0.31	0.305	0.592	0.168	0.285	0.77	0.237	0.165	0.581	0.845
AB042C0.serum.Control:AB043C0.serum.Control	0.472	0	1	1	1	0	2	1	1	1	2	2	2	3	2	0.0	1.0	0.056	0.389	0.0	0.197	0.477	0.525	0.325	0.225	0.468	0.646	0.386	0.171
AB042C0.serum.Control:AB044C0.serum.Control	0.549	1	1	1	1	0	2	2	2	2	3	2	1	2	3	1.0	0.656	0.856	0.389	0.0	0.258	0.302	0.376	0.325	0.429	0.693	0.646	0.283	0.164
AB042C0.serum.Control:AB046C0.serum.Control	0.545	0	1	2	1	2	1	1	0	1	2	3	3	1	3	0.0	1.0	0.371	0.491	0.593	0.298	1.0	0.0	0.675	0.429	0.382	0.327	0.101	0.333
AB042C0.serum.Control:AB050C0.serum.Control	0.468	1	1	1	0	0	2	1	2	1	2	2	1	3	1	1.0	0.497	0.856	0.0	0.0	0.22	0.31	0.296	0.325	0.266	0.468	0.651	0.462	0.411
AB042C0.serum.Control:AB051C0.serum.Control	0.623	1	1	2	1	1	2	1	1	3	2	2	1	1	2	0.629	1.0	0.659	0.07	0.606	0.455	0.827	0.438	0.224	0.491	0.468	0.646	0.448	0.589
AB042C0.serum.Control:AB052C0.serum.Control	0.69	1	2	1	1	1	2	1	1	0	2	2	2	1	2	0.36	0.418	0.856	0.389	1.0	0.646	1.0	0.633	0.0	0.123	0.142	0.527	1.0	0.589
AB042C0.serum.Control:AB057C0.serum.Control	0.452	1	0	1	1	1	2	1	1	2	1	1	1	2	2	1.0	0.0	0.144	0.611	0.105	0.229	0.644	0.145	0.235	0.491	0.119	0.181	0.462	0.414
AB042C0.serum.Control:AB071C0.serum.Control	0.571	0	1	2	1	0	1	1	3	2	2	2	1	2	2	0.0	0.803	0.35	0.231	0.0	0.22	0.64	0.214	0.325	0.266	0.468	1.0	0.462	0.411
AB042C0.serum.Control:AB076C0.serum.Control	0.598	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1.0	0.72	0.856	0.612	0.899	0.78	0.555	0.402	0.675	0.36	0.413	0.646	0.33	0.239
AB042C0.serum.Control:AB084C0.serum.Control	0.572	0	1	1	2	2	1	1	1	1	2	2	1	2	2	0.0	1.0	0.144	0.612	0.415	0.317	1.0	1.0	0.325	0.307	0.133	1.0	0.288	0.281
AB042C0.serum.Control:AB204.albumax.Control	0.537	1	0	1	2	1	2	1	2	1	2	2	1	1	3	0.214	0.0	0.144	0.681	1.0	0.665	1.0	0.227	0.325	0.266	0.468	0.215	0.535	0.3
AB042C0.serum.Control:AB205.albumax.Control	0.408	1	2	0	1	1	2	1	2	1	2	3	2	1	2	1.0	0.207	0.0	0.611	0.197	0.22	0.814	0.227	0.146	0.266	0.129	0.354	0.538	0.242
AB042C0.serum.Control:AB206.albumax.Control	0.478	0	1	1	1	2	2	1	1	1	1	2	2	2	2	0.0	0.051	0.856	0.611	0.601	0.542	1.0	0.106	0.325	0.695	0.177	0.398	0.138	0.233
AB042C0.serum.Control:AB207.albumax.Control	0.59	1	1	2	2	1	1	1	1	2	3	2	2	1	2	1.0	1.0	0.604	0.611	0.57	0.525	0.345	1.0	0.325	0.223	0.224	0.284	0.482	0.333
AB042C0.serum.Control:AB208.albumax.Control	0.425	1	1	2	1	0	1	1	1	1	2	1	1	1	2	0.677	0.323	0.325	0.389	0.0	0.22	1.0	1.0	0.325	0.266	0.188	0.211	0.538	0.361
AB042C0.serum.Control:AB209.albumax.Control	0.51	1	1	2	1	2	1	1	1	1	3	2	3	2	2	1.0	0.867	0.266	0.286	0.396	0.507	1.0	0.563	0.604	0.225	0.135	0.199	0.411	0.213
AB042C0.serum.Control:AB210.albumax.Control	0.535	1	1	2	2	2	2	1	2	2	2	1	1	1	2	1.0	0.085	0.27	0.426	0.405	0.469	1.0	0.441	0.675	0.266	0.137	0.117	0.92	0.226
AB042C0.serum.Control:AB212.albumax.Control	0.504	1	0	1	1	1	2	1	1	1	2	2	3	2	1	0.675	0.0	0.383	1.0	1.0	0.22	0.491	0.834	0.261	0.266	0.468	0.162	0.28	0.445
AB042C0.serum.Control:AB216.albumax.Control	0.535	1	2	1	1	0	1	1	2	2	3	2	2	3	3	0.318	0.222	0.856	0.87	0.0	0.22	1.0	0.224	0.325	0.225	0.468	0.364	0.277	0.28
AB042C0.serum.Control:AB217.albumax.Control	0.589	1	1	2	2	0	2	1	1	2	2	2	2	1	2	1.0	0.342	0.725	0.193	0.0	0.577	0.488	1.0	0.306	0.266	0.468	0.467	0.538	0.447
AB042C0.serum.Control:AB219.albumax.Control	0.511	1	1	1	2	1	2	0	1	2	3	2	3	1	2	1.0	0.314	0.856	0.511	0.082	0.78	0.0	1.0	0.349	0.084	0.207	0.354	0.538	0.369
AB042C0.serum.Control:AB228.albumax.Control	0.667	1	1	2	1	1	1	2	1	2	2	2	2	1	2	1.0	1.0	0.646	0.611	0.59	1.0	0.376	0.142	0.675	0.376	0.468	0.381	0.229	0.589
AB042C0.serum.Control:AB231.albumax.Control	0.612	1	0	2	1	0	2	1	1	1	2	1	1	1	2	1.0	0.0	0.856	0.611	0.0	0.665	0.481	0.725	0.325	0.266	0.881	1.0	0.398	0.445
AB042C0.serum.Control:AB232.albumax.Control	0.45	0	1	1	2	1	2	1	1	1	1	1	1	1	2	0.0	0.494	0.144	0.389	0.375	0.603	0.235	0.49	0.942	0.266	0.881	0.196	0.205	0.316
AB042C0.serum.Control:AB235.albumax.Control	0.5	1	0	1	1	0	2	1	1	1	2	1	1	1	3	0.49	0.0	0.198	0.611	0.0	0.265	1.0	1.0	0.163	0.266	0.105	0.646	0.657	0.262
AB042C0.serum.Control:AB236.albumax.Control	0.573	1	1	1	2	2	1	1	1	2	4	2	2	2	1	0.474	1.0	0.856	0.163	0.191	0.51	1.0	0.705	0.598	0.352	0.468	0.354	0.434	0.078
AB042C0.serum.Control:AB237.albumax.Control	0.563	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1.0	0.428	0.144	0.527	0.32	0.78	0.754	0.697	0.156	0.266	0.532	0.646	0.325	0.5
AB042C0.serum.Control:AB238.albumax.Control	0.551	1	1	1	1	1	2	1	1	1	1	1	2	2	2	1.0	0.726	0.144	0.395	0.169	0.222	0.863	0.579	0.675	0.429	0.413	0.646	0.357	0.333
AB042C0.serum.Control:AB239.albumax.Control	0.55	0	1	1	1	1	1	1	1	2	2	2	2	2	3	0.0	0.289	0.144	0.123	1.0	0.22	1.0	1.0	0.325	0.225	0.413	0.478	0.399	0.333
AB042C0.serum.Control:AB241.albumax.Control	0.596	1	1	2	1	1	2	1	2	1	2	2	2	1	2	0.457	1.0	0.233	0.611	1.0	0.229	1.0	0.612	0.325	0.266	0.468	0.231	0.328	0.458
AB042C0.serum.Control:AB243.albumax.Control	0.461	0	1	1	2	1	1	0	1	1	3	2	2	1	2	0.0	0.601	0.856	0.191	0.466	0.851	0.0	0.472	0.325	0.33	0.195	0.153	0.538	0.394
AB042C0.serum.Control:AB246.albumax.Control	0.543	1	1	2	1	1	1	1	1	1	2	2	2	1	2	0.671	0.25	0.35	0.389	0.673	0.7	1.0	1.0	0.325	0.266	0.16	0.419	0.406	0.333
AB042C0.serum.Control:AB247.albumax.Control	0.507	1	0	1	1	1	2	1	1	1	2	3	1	2	3	0.749	0.0	0.856	0.611	0.861	0.22	1.0	0.157	0.325	0.429	0.259	0.178	0.538	0.292
AB042C0.serum.Control:AB248.albumax.Control	0.629	1	1	1	1	1	1	1	1	1	2	2	3	2	2	1.0	1.0	0.856	0.415	0.277	0.368	1.0	0.336	0.325	0.533	0.237	0.194	0.538	0.589
AB042C0.serum.Control:AB250.albumax.Control	0.55	1	0	2	2	1	1	1	1	0	3	2	1	2	3	1.0	0.0	0.514	0.611	1.0	0.78	1.0	0.444	0.0	0.225	0.313	0.527	0.538	0.217
AB042C0.serum.Control:AB251.albumax.Control	0.415	1	1	0	1	1	2	1	0	2	2	2	1	1	3	0.309	0.14	0.0	0.611	0.584	0.155	0.731	0.0	0.251	0.189	0.119	0.646	0.538	0.249
AB042C0.serum.Control:AB252.albumax.Control	0.557	1	1	2	1	1	2	1	2	2	2	1	2	2	2	0.314	0.05	0.237	0.618	0.162	0.361	1.0	0.506	0.409	0.429	0.413	0.354	0.462	0.333
AB042C0.serum.Control:AB253.albumax.Control	0.537	1	1	1	1	1	1	1	0	1	2	2	1	2	3	1.0	0.365	0.338	0.436	0.899	0.22	1.0	0.0	0.407	0.266	0.468	0.646	0.363	0.177
AB042C0.serum.Control:AB254.albumax.Control	0.614	1	1	1	1	2	2	1	1	1	1	2	2	2	2	1.0	1.0	0.144	0.389	0.396	0.56	1.0	0.34	0.48	0.507	0.413	0.646	0.463	0.3
AB042C0.serum.Control:AB255.albumax.Control	0.477	1	0	1	1	2	2	1	1	1	3	1	3	1	3	0.649	0.0	0.383	0.339	0.254	0.265	1.0	0.602	0.468	0.108	0.119	0.301	0.226	0.333
AB042C0.serum.Control:AB280.albumax.Control	0.546	1	0	2	1	1	2	1	1	1	2	1	2	1	2	1.0	0.0	0.332	0.389	1.0	0.341	1.0	0.75	0.675	0.266	0.468	0.199	0.343	0.333
AB042C0.serum.Control:AB283.albumax.Control	0.603	1	1	1	2	1	1	1	0	1	2	1	2	1	2	0.465	1.0	0.856	0.611	0.094	0.78	1.0	0.0	0.398	0.266	0.413	0.354	0.673	0.589
AB042C0.serum.Control:AB290.albumax.Control	0.548	1	0	1	2	1	2	2	1	1	2	1	3	1	1	1.0	0.0	0.856	0.425	0.542	0.619	0.488	0.109	0.325	0.322	0.413	0.354	0.31	0.721
AB042C0.serum.Control:AB291.albumax.Control	0.555	1	0	2	1	1	2	1	2	1	2	2	2	1	2	1.0	0.0	0.193	0.143	0.772	0.268	0.783	0.633	0.082	0.266	0.468	0.345	0.538	0.589
AB042C0.serum.Control:AC054N2.serum.Control	0.702	2	1	1	2	1	1	1	1	2	2	2	2	1	2	0.49	1.0	0.144	0.389	0.57	0.22	1.0	1.0	0.251	0.429	0.468	0.7	1.0	0.304
AB042C0.serum.Control:AC062N2.serum.Control	0.571	1	1	1	1	1	2	1	1	2	2	2	1	2	3	1.0	0.791	0.144	0.493	0.245	0.22	1.0	0.916	0.325	0.491	0.468	0.646	0.462	0.221
AB042C0.serum.Control:AC107N1.albumax.Control	0.668	1	1	1	1	2	1	1	1	1	2	2	1	1	3	1.0	0.604	0.502	0.389	0.46	0.22	1.0	0.469	0.675	0.304	0.384	0.756	1.0	0.333
AB042C0.serum.Control:ND2D4.albumax.Control	0.487	1	0	2	2	1	2	1	1	0	2	1	1	1	2	0.492	0.0	0.639	0.269	0.138	0.27	0.88	0.617	0.0	0.468	0.468	0.911	0.284	0.333
AB042C0.serum.Control:ND51A.albumax.Control	0.569	1	2	1	1	1	2	1	1	1	2	2	2	2	2	1.0	0.413	0.548	0.356	1.0	0.635	1.0	0.185	0.594	0.266	0.186	0.646	0.223	0.247
AB042C0.serum.Control:ND5A6.albumax.Control	0.416	0	0	1	1	2	1	1	2	2	2	3	1	1	1	0.0	0.0	0.737	0.611	0.389	0.22	0.687	0.57	0.583	0.429	0.134	0.317	0.222	0.22
AB042C0.serum.Control:ND5B12.albumax.Control	0.601	0	1	1	1	2	2	1	1	1	2	2	3	3	1	0.0	1.0	0.856	0.123	0.23	0.442	1.0	1.0	0.254	0.429	0.468	0.354	0.27	0.433
AB042C0.serum.Control:ND5B3.albumax.Control	0.587	1	2	2	2	1	4	1	1	1	2	1	2	1	3	0.736	0.395	0.707	0.405	1.0	0.22	1.0	0.161	0.607	0.225	0.656	0.505	0.327	0.167
AB042C0.serum.Control:ND5B8.albumax.Control	0.643	1	1	1	3	1	2	1	1	1	3	2	1	2	2	1.0	1.0	0.618	0.283	0.455	0.455	1.0	0.886	0.675	0.165	0.34	0.646	0.202	0.589
AB042C0.serum.Control:ND5E11.albumax.Control	0.623	1	0	1	1	1	3	1	1	2	2	3	1	1	3	0.611	0.0	0.856	0.611	0.12	0.301	1.0	1.0	0.405	0.225	0.297	1.0	0.34	0.405
AB042C0.serum.Control:ND5F11.albumax.Control	0.651	1	1	2	3	2	2	1	1	1	1	3	1	2	2	0.723	0.339	0.531	0.452	0.267	0.78	0.882	0.637	0.325	0.695	0.468	0.646	0.538	0.305
AB042C0.serum.Control:ND5F4.albumax.Control	0.539	0	1	1	1	1	1	1	1	1	2	2	3	2	3	0.0	0.154	0.856	0.611	0.4	1.0	0.765	0.525	0.325	0.209	0.13	0.254	0.538	0.256
AB042C0.serum.Control:ND6A7.albumax.Control	0.486	1	0	2	1	0	2	1	1	2	1	2	1	2	1	0.543	0.0	0.402	0.055	0.0	0.378	0.793	0.671	0.567	0.156	0.143	0.646	0.462	0.411
AB042C0.serum.Control:ND6B12.albumax.Control	0.49	0	1	2	1	1	1	1	1	1	3	2	2	2	2	0.0	0.289	0.372	0.389	0.549	0.22	1.0	0.108	0.316	0.266	0.346	0.646	0.538	0.268
AB042C0.serum.Control:ND6C10.albumax.Control	0.512	1	1	1	2	1	2	1	1	1	2	2	2	1	3	1.0	0.358	0.236	0.611	0.224	0.298	1.0	0.882	0.171	0.266	0.119	0.327	0.538	0.333
AB042C0.serum.Control:ND6D10.albumax.Control	0.425	1	2	1	2	1	1	1	0	1	3	0	1	1	2	1.0	0.298	0.856	0.389	0.238	0.585	1.0	0.0	0.212	0.155	0.0	0.646	0.428	0.24
AB042C0.serum.Control:ND6E3.albumax.Control	0.679	1	1	1	1	1	1	1	1	2	2	2	3	1	2	1.0	1.0	0.856	0.234	1.0	0.651	1.0	0.376	0.204	0.429	0.468	0.263	1.0	0.411
AB042C0.serum.Control:ND6E6.albumax.Control	0.571	1	1	1	0	1	2	0	1	1	2	2	2	2	3	1.0	0.388	0.144	0.0	0.847	0.22	0.0	0.883	0.173	0.266	0.468	0.541	0.538	0.365
AB042C0.serum.Control:ND6G1.albumax.Control	0.587	1	1	1	2	1	1	1	1	1	1	2	1	1	2	0.42	0.471	0.675	0.384	0.545	0.122	1.0	1.0	0.308	0.695	0.413	0.646	0.46	0.589
AB042C0.serum.Control:ND6G8.albumax.Control	0.554	0	0	1	1	1	1	2	1	1	2	2	1	2	2	0.0	0.0	0.856	0.611	0.157	0.22	0.429	1.0	0.675	0.258	0.468	0.557	0.467	0.333
AB042C0.serum.Control:ND6H1.albumax.Control	0.662	1	0	1	2	1	2	1	1	1	1	2	2	2	2	0.634	0.0	0.856	0.278	0.088	0.423	1.0	1.0	0.675	0.429	0.294	0.646	0.631	0.589
AB042C0.serum.Control:ND6H4.albumax.Control	0.443	0	0	1	2	0	2	1	0	1	2	2	2	2	2	0.0	0.0	0.069	0.389	0.0	0.78	0.617	0.0	0.149	0.509	0.468	0.261	0.538	0.233
AB042C0.serum.Control:ND6H7.albumax.Control	0.439	0	1	1	2	2	3	1	1	0	2	1	2	1	2	0.0	0.503	0.599	0.44	0.322	0.482	0.82	0.317	0.0	0.258	0.532	0.646	0.26	0.078
AB042C0.serum.Control:ND6H9.albumax.Control	0.56	0	0	2	1	1	2	1	2	1	2	2	2	1	3	0.0	0.0	0.62	0.611	0.498	0.227	0.677	0.133	0.675	0.266	0.413	0.261	0.938	0.333
AB042C0.serum.Control:cross1.1B5.serum.Control	0.595	1	1	2	2	1	1	1	0	1	2	2	1	1	2	1.0	0.506	0.532	0.389	0.59	0.78	0.843	0.0	0.288	0.429	0.119	0.554	0.916	0.365
AB042C0.serum.Control:cross1.1D1.serum.Control	0.526	1	2	0	1	1	1	1	2	2	2	1	2	3	2	1.0	0.583	0.0	0.389	1.0	0.22	0.765	0.444	0.235	0.266	0.413	0.514	0.089	0.333
AB042C0.serum.Control:cross1.1E4.serum.Control	0.43	1	1	1	2	0	1	1	1	2	2	2	2	1	1	0.184	0.458	0.645	0.283	0.0	0.22	1.0	0.815	0.421	0.225	0.259	0.646	0.273	0.078
AB042C0.serum.Control:cross1.2C6.3H.serum.Control	0.547	1	1	2	1	2	1	1	1	2	2	2	1	3	2	1.0	0.804	0.198	0.255	0.41	0.78	1.0	1.0	0.243	0.266	0.532	0.121	0.343	0.417
AB042C0.serum.Control:cross1.2C8.serum.Control	0.572	0	1	1	1	2	1	1	2	1	3	2	2	2	0	0.0	1.0	1.0	0.431	0.144	0.22	1.0	0.525	0.675	0.429	0.245	0.565	0.652	0.0
AB042C0.serum.Control:cross1.2F3.serum.Control	0.578	1	1	1	1	1	1	2	0	2	2	2	2	1	2	0.781	1.0	0.144	0.389	0.932	0.22	0.255	0.0	0.59	0.429	0.265	0.354	1.0	0.589
AB042C0.serum.Control:cross1.3B4.P2.serum.Control	0.54	1	1	1	1	1	1	1	0	1	4	2	2	3	2	1.0	1.0	0.51	0.389	0.233	0.362	0.284	0.0	0.325	0.225	0.287	0.375	0.271	0.589
AB042C0.serum.Control:cross1.3C6.3B.serum.Control	0.479	1	1	1	2	2	1	1	1	2	3	2	1	2	2	0.493	0.248	0.458	0.342	0.309	0.22	0.27	0.449	0.675	0.366	0.294	0.526	0.538	0.117
AB042C0.serum.Control:cross1.nm.1B6.serum.Control	0.42	1	1	2	1	1	1	1	1	1	3	2	1	1	1	0.161	0.182	0.511	0.611	0.098	0.361	0.789	0.11	0.325	0.266	0.382	0.646	0.462	0.078
AB042C0.serum.Control:cross1.nm.1D12.serum.Control	0.527	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1.0	0.619	1.0	0.79	0.841	0.22	0.291	1.0	0.284	0.539	0.263	0.354	0.568	0.214
AB042C0.serum.Control:cross1.nm.1H7.serum.Control	0.57	1	1	1	1	0	1	1	2	1	3	2	1	1	2	0.51	0.618	1.0	0.391	0.0	0.78	0.9	0.627	0.19	0.223	0.468	0.248	1.0	0.333
AB042C0.serum.Control:cross1.nm.2B8.serum.Control	0.465	1	1	0	1	2	1	1	1	1	3	2	1	2	2	0.436	0.231	0.0	0.389	0.783	0.163	0.84	0.51	0.202	0.344	0.383	0.354	0.468	0.227
AB042C0.serum.Control:cross1.nm.2F6.serum.Control	0.644	2	2	1	2	1	2	1	1	2	4	3	2	2	3	0.562	0.711	1.0	0.389	0.281	0.613	1.0	1.0	0.288	0.225	0.243	0.133	0.446	0.333
AB042C0.serum.Control:cross1.nm.2H3.serum.Control	0.523	1	1	1	1	1	2	1	2	3	2	1	2	3	3	0.818	1.0	0.856	0.483	0.207	0.241	0.285	0.815	0.132	0.266	0.119	0.354	0.463	0.3
AB042C0.serum.Control:cross1.nm.3E10.serum.Control	0.507	1	0	2	1	1	2	2	3	2	1	2	1	2	3	0.557	0.0	0.144	0.389	0.272	0.254	0.766	0.508	0.341	0.429	0.468	0.068	0.471	0.411
AB042C0.serum.Control:cross1.nm.3E8.serum.Control	0.507	0	0	2	1	1	2	1	0	1	2	2	3	2	2	0.0	0.0	0.763	0.611	0.755	0.606	0.797	0.0	0.675	0.225	0.22	0.208	0.244	0.411
